index,set
19975,train
23493,train
20845,train
428,train
18523,train
26626,train
1389,train
21429,train
24528,train
20288,train
7291,train
4376,train
18900,train
14892,train
4497,train
11830,train
26980,train
24227,train
15024,train
23932,train
20103,train
28277,train
20795,train
24872,train
8329,train
27021,train
23863,train
23744,train
17625,train
10976,train
1333,train
15646,train
14868,train
28576,train
25297,train
23020,train
6937,train
2683,train
26246,train
29426,train
12874,train
1037,train
22334,train
2891,train
9732,train
23028,train
24154,train
4849,train
8761,train
27882,train
7744,train
12709,train
24928,train
25864,train
6810,train
22069,train
22407,train
6082,train
24780,train
8997,train
26474,train
12324,train
25333,train
26097,train
23865,train
27798,train
29178,train
21228,train
22626,train
20876,train
21221,train
7347,train
13255,train
24299,train
1840,train
16302,train
19940,train
3334,train
25424,train
6073,train
11853,train
8181,train
8692,train
16485,train
22041,train
17532,train
12639,train
20462,train
7501,train
24700,train
1033,train
8369,train
4787,train
18076,train
3219,train
29521,train
523,train
4412,train
16332,train
17403,train
26434,train
27209,train
7019,train
9531,train
27706,train
6571,train
27710,train
24681,train
6969,train
22432,train
26900,train
1582,train
14914,train
1037,train
12928,train
22355,train
20328,train
15844,train
6805,train
19783,train
19688,train
3864,train
4888,train
25229,train
7456,train
11911,train
1261,train
29147,train
2489,train
11614,train
5600,train
9830,train
474,train
2141,train
21257,train
2620,train
6517,train
23033,train
29473,train
3677,train
4469,train
15855,train
28490,train
12301,train
17929,train
18608,train
25673,train
5814,train
9240,train
14237,train
15455,train
4630,train
29604,train
6044,train
1054,train
10048,train
10950,train
19609,train
4379,train
1332,train
10596,train
27628,train
8315,train
18876,train
22399,train
18648,train
12872,train
27921,train
10259,train
10222,train
26142,train
11568,train
29269,train
6042,train
27960,train
5931,train
28648,train
29799,train
16115,train
19386,train
18185,train
28118,train
15917,train
9072,train
11006,train
14128,train
26803,train
18059,train
2009,train
11306,train
3735,train
17587,train
28168,train
15197,train
6198,train
8012,train
20993,train
5302,train
25189,train
11982,train
17803,train
20195,train
22965,train
7343,train
23484,train
27499,train
4837,train
27388,train
12552,train
11474,train
5974,train
22866,train
2759,train
28885,train
24055,train
1200,train
16551,train
25789,train
19813,train
1281,train
11160,train
9950,train
22666,train
20824,train
21142,train
26162,train
22197,train
789,train
24099,train
6372,train
27248,train
16032,train
28106,train
785,train
1060,train
24127,train
13661,train
13677,train
14431,train
24159,train
1315,train
28363,train
1990,train
10558,train
1724,train
20418,train
29235,train
22985,train
17974,train
25323,train
26458,train
14643,train
29545,train
16836,train
9688,train
4431,train
4262,train
20776,train
1681,train
20168,train
11419,train
9437,train
6292,train
20826,train
29074,train
12873,train
4634,train
20735,train
23382,train
9587,train
11073,train
12943,train
4644,train
12372,train
19055,train
24380,train
24453,train
27741,train
9205,train
3402,train
10522,train
886,train
11310,train
7540,train
26160,train
19999,train
16766,train
11716,train
22332,train
26887,train
27452,train
4553,train
19394,train
25254,train
27227,train
220,train
2007,train
12338,train
333,train
29157,train
24612,train
5392,train
9705,train
2777,train
26858,train
5410,train
29668,train
9521,train
23658,train
27727,train
21264,train
23770,train
22830,train
14077,train
4758,train
28178,train
7823,train
15679,train
19601,train
13003,train
10867,train
6679,train
11511,train
4128,train
19489,train
14450,train
3505,train
11929,train
29933,train
17168,train
5960,train
23344,train
2946,train
18994,train
20489,train
5964,train
16003,train
199,train
18109,train
8314,train
21263,train
7173,train
5614,train
15755,train
22231,train
6566,train
17232,train
29164,train
28976,train
4876,train
27485,train
7298,train
4364,train
14846,train
18932,train
21018,train
20976,train
7943,train
20175,train
18772,train
25913,train
18016,train
10052,train
4651,train
16746,train
15383,train
17140,train
5726,train
1689,train
7942,train
2310,train
15022,train
13195,train
12411,train
17723,train
12922,train
13970,train
2698,train
14381,train
21753,train
9502,train
