index,set
22464,train
25840,train
1376,train
634,train
22673,train
26506,train
24791,train
29296,train
13661,train
10682,train
28782,train
20308,train
6427,train
13583,train
5080,train
28385,train
1509,train
21675,train
20810,train
12391,train
11409,train
24912,train
2650,train
22282,train
2657,train
1946,train
15144,train
25736,train
15120,train
13350,train
28453,train
6453,train
7508,train
11542,train
26658,train
16518,train
29173,train
24212,train
5637,train
25081,train
17358,train
23670,train
22451,train
8026,train
11242,train
11967,train
13948,train
27069,train
27811,train
9192,train
17230,train
7962,train
21403,train
22296,train
22900,train
8236,train
1713,train
17785,train
11781,train
18938,train
13581,train
12149,train
1444,train
4282,train
21074,train
28081,train
23326,train
20193,train
625,train
16637,train
13918,train
22199,train
28401,train
573,train
11689,train
1472,train
8828,train
15673,train
1265,train
20139,train
12420,train
4763,train
3069,train
26462,train
4270,train
12555,train
1472,train
29268,train
1550,train
22897,train
7072,train
2515,train
5133,train
24268,train
12564,train
7844,train
11619,train
26776,train
12288,train
21376,train
28091,train
19048,train
8728,train
16837,train
22951,train
25150,train
19217,train
17275,train
26698,train
2435,train
8567,train
18416,train
3172,train
16472,train
4880,train
7452,train
12194,train
22658,train
23684,train
21475,train
27498,train
21940,train
26574,train
17706,train
24075,train
3726,train
16774,train
10518,train
11257,train
20845,train
5923,train
16736,train
16252,train
1296,train
23109,train
21203,train
3866,train
12937,train
8881,train
11757,train
9670,train
27650,train
17787,train
1461,train
16735,train
19607,train
8769,train
17433,train
23814,train
19460,train
4505,train
19477,train
8774,train
23412,train
26426,train
12103,train
27129,train
29210,train
26181,train
10236,train
9519,train
12083,train
11451,train
1857,train
17855,train
6628,train
26566,train
14703,train
4805,train
17070,train
2312,train
12321,train
27704,train
13811,train
20393,train
9078,train
640,train
13965,train
22839,train
19229,train
8248,train
14988,train
23353,train
25699,train
10827,train
8814,train
10153,train
10513,train
376,train
18411,train
28669,train
8406,train
25179,train
8012,train
24131,train
17886,train
13644,train
26035,train
18194,train
2382,train
28268,train
24241,train
15263,train
8705,train
14292,train
10480,train
28602,train
17184,train
11327,train
25290,train
10377,train
22128,train
2498,train
18816,train
8132,train
16977,train
23376,train
17104,train
16442,train
12712,train
3329,train
29843,train
13470,train
11887,train
15321,train
10850,train
2558,train
7234,train
23583,train
21638,train
3074,train
22396,train
12465,train
1632,train
21990,train
21339,train
17444,train
14182,train
24015,train
8112,train
24317,train
28265,train
24217,train
10030,train
10169,train
27694,train
14452,train
9624,train
26866,train
27351,train
900,train
29607,train
8068,train
18867,train
23029,train
2383,train
8143,train
256,train
17072,train
1313,train
29327,train
21955,train
14233,train
20315,train
12737,train
24785,train
15456,train
7515,train
22496,train
14506,train
28878,train
27573,train
11596,train
5618,train
10554,train
25019,train
26191,train
16698,train
23916,train
12912,train
20852,train
9373,train
26035,train
3144,train
29458,train
12710,train
24745,train
8284,train
2099,train
28450,train
22474,train
29343,train
12587,train
21053,train
17196,train
17601,train
2219,train
7464,train
3398,train
26325,train
3225,train
956,train
12575,train
29739,train
15419,train
2163,train
21935,train
8760,train
21222,train
1578,train
8906,train
9257,train
20711,train
6351,train
1694,train
11429,train
12447,train
18028,train
6033,train
9140,train
3675,train
24862,train
23115,train
3048,train
10927,train
13857,train
7318,train
21710,train
1638,train
9919,train
26229,train
17304,train
12432,train
18020,train
5450,train
16358,train
28956,train
9474,train
27690,train
14110,train
13051,train
20839,train
12734,train
20103,train
10752,train
13797,train
3031,train
26757,train
7108,train
14049,train
10415,train
7669,train
24455,train
27276,train
27775,train
10176,train
12371,train
16227,train
25655,train
2916,train
16655,train
28683,train
15181,train
8915,train
3820,train
17606,train
11683,train
29641,train
4637,train
19485,train
20489,train
4609,train
27636,train
877,train
10962,train
29445,train
11219,train
22327,train
16190,train
918,train
15483,train
19689,train
16252,train
4216,train
1828,train
12417,train
24138,train
18528,train
3806,train
19323,train
19481,train
24081,train
28908,train
12699,train
27310,train
15756,train
20498,train
16700,train
2622,train
15582,train
838,train
8760,train
21219,train
248,train
27442,train
2116,train
2607,train
25469,train
10171,train
9536,train
13317,train
19259,train
12895,train
26637,train
2369,train
11920,train
11978,train
10294,train
19631,train
9734,train
6900,train
27981,train
15975,train
26240,train
28569,train
18693,train
15365,train
12059,train
9767,train
28805,train
9064,train
17996,train
12075,train
18492,train
9607,train
1605,train
10857,train
16772,train
6913,train
15499,train
19860,train
13853,train
13480,train
20354,train
4283,train
804,train
22294,train
24884,train
28883,train
1611,train
12256,train
9052,train
26481,train
4544,train
17001,train
1133,train
24439,train
4554,train
12043,train
28511,train
17513,train
19633,train
13552,train
2786,train
18659,train
19110,train
18038,train
4311,train
9954,train
3346,train
22870,train
19195,train
22735,train
11525,train
17433,train
25918,train
10577,train
9362,train
2614,train
3893,train
4859,train
8646,train
18531,train
12098,train
10171,train
8146,train
26272,train
5705,train
29501,train
22135,train
7259,train
25602,train
17545,train
14946,train
15576,train
13537,train
10328,train
17585,train
4343,train
16089,train
25558,train
563,train
11481,train
1258,train
26856,train
24152,train
24613,train
11111,train
29039,train
3203,train
28652,train
23168,train
27456,train
5252,train
26636,train
11927,train
22012,train
23424,train
2049,train
8216,train
184,train
27074,train
15829,train
23001,train
16844,train
2445,train
26687,train
23686,train
15376,train
11624,train
12357,train
28269,train
22262,train
25161,train
1803,train
25502,train
21821,train
11260,train
4330,train
20820,train
28274,train
13448,train
8615,train
15933,train
27977,train
11023,train
19830,train
9013,train
23585,train
19050,train
7855,train
12437,train
5513,train
15298,train
11604,train
12748,train
18934,train
12006,train
26328,train
20124,train
7223,train
1349,train
13415,train
268,train
24871,train
26169,train
9474,train
24189,train
15705,train
16723,train
26852,train
24244,train
20354,train
24008,train
836,train
24640,train
3525,train
27556,train
18595,train
17340,train
1162,train
16228,train
2819,train
28095,train
16046,train
10527,train
15203,train
1719,train
3221,train
29324,train
20090,train
16366,train
22747,train
13596,train
15496,train
9283,train
21290,train
7254,train
10963,train
26229,train
1428,train
26507,train
12874,train
23192,train
9059,train
5464,train
15014,train
14073,train
16892,train
19120,train
1332,train
26882,train
15249,train
6684,train
17750,train
19782,train
5341,train
16607,train
12867,train
13748,train
16288,train
15354,train
4396,train
24512,train
21207,train
12509,train
7355,train
16977,train
3781,train
15938,train
24965,train
1746,train
4659,train
2254,train
7075,train
9994,train
16381,train
14921,train
12224,train
29625,train
7311,train
12099,train
4885,train
14679,train
27816,train
23877,train
452,train
12032,train
24546,train
9488,train
20262,train
7603,train
15718,train
11154,train
8620,train
20247,train
7155,train
12369,train
14627,train
12083,train
790,train
6350,train
19211,train
12971,train
10889,train
18113,train
1284,train
18388,train
6025,train
9158,train
29236,train
11321,train
10565,train
9870,train
7086,train
6624,train
29268,train
26536,train
14795,train
25582,train
3410,train
17108,train
28815,train
10960,train
19820,train
19362,train
28101,train
1125,train
17478,train
28668,train
21704,train
23603,train
29390,train
500,train
7578,train
2640,train
29055,train
395,train
6996,train
21125,train
26021,train
7327,train
10832,train
18314,train
10078,train
9088,train
11194,train
1750,train
6133,train
11770,train
8941,train
14854,train
14016,train
6526,train
21443,train
12545,train
5866,train
25318,train
13981,train
13320,train
25805,train
14118,train
15111,train
17958,train
14451,train
20741,train
12253,train
20485,train
13537,train
20165,train
888,train
13504,train
17382,train
10886,train
12845,train
25149,train
11263,train
17829,train
19995,train
13341,train
19365,train
3980,train
9266,train
1122,train
23012,train
17757,train
25463,train
16408,train
8964,train
26792,train
20808,train
15691,train
16839,train
2108,train
3551,train
12269,train
8822,train
25734,train
21035,train
11073,train
10513,train
14034,train
18183,train
11192,train
21702,train
3059,train
17849,train
9839,train
29427,train
29519,train
6382,train
5904,train
12326,train
24997,train
25372,train
26884,train
14722,train
29721,train
8542,train
19858,train
2720,train
15223,train
13975,train
27679,train
28925,train
1434,train
18470,train
5692,train
19965,train
22591,train
14384,train
19598,train
13747,train
17171,train
6571,train
29849,train
7588,train
27316,train
24160,train
9419,train
5760,train
9994,train
25495,train
6773,train
14931,train
13735,train
2497,train
9287,train
3820,train
28103,train
2166,train
1964,train
3362,train
23156,train
7695,train
10784,train
19195,train
4674,train
25682,train
29502,train
20766,train
7832,train
12765,train
14923,train
6285,train
4998,train
1944,train
4217,train
25699,train
21401,train
18275,train
3587,train
21624,train
13931,train
4362,train
13619,train
22855,train
9932,train
13662,train
13577,train
24874,train
9286,train
24923,train
12601,train
4919,train
24198,train
22092,train
25652,train
7416,train
18338,train
5005,train
14611,train
19654,train
19792,train
29553,train
29308,train
27064,train
29896,train
19530,train
7337,train
25915,train
10592,train
13103,train
17747,train
27165,train
16822,train
22863,train
1494,train
21714,train
5355,train
20205,train
23949,train
24419,train
12905,train
20913,train
5030,train
27414,train
3347,train
12488,train
23062,train
18445,train
19947,train
1436,train
2905,train
6532,train
20626,train
13961,train
9685,train
21759,train
16961,train
