index,set
4092,train
6462,train
7410,train
16772,train
17794,train
7605,train
26727,train
27768,train
21878,train
19817,train
4429,train
17530,train
27242,train
10721,train
24213,train
7234,train
3110,train
10269,train
22549,train
25166,train
4743,train
11250,train
4778,train
2154,train
26583,train
11200,train
17996,train
29184,train
28792,train
19725,train
12557,train
17486,train
2078,train
1728,train
21091,train
1666,train
9332,train
4504,train
21544,train
28923,train
9535,train
21250,train
16878,train
5380,train
29342,train
19617,train
7668,train
25254,train
27392,train
1881,train
20581,train
23335,train
10825,train
29619,train
10429,train
26709,train
25885,train
29546,train
27325,train
8221,train
11791,train
12518,train
5081,train
29463,train
18037,train
14627,train
16495,train
20854,train
12882,train
24237,train
16283,train
850,train
19951,train
16831,train
22594,train
2618,train
27248,train
20432,train
29750,train
16313,train
20433,train
5121,train
558,train
11262,train
16776,train
17915,train
12538,train
16693,train
17032,train
19063,train
28652,train
7096,train
12253,train
18070,train
20179,train
4763,train
28743,train
29111,train
5576,train
12544,train
23644,train
28430,train
1995,train
21806,train
13602,train
8188,train
10130,train
21798,train
1666,train
16598,train
12407,train
16382,train
29391,train
16420,train
15686,train
25218,train
3938,train
6382,train
8429,train
21041,train
11059,train
5898,train
9828,train
3866,train
18987,train
4430,train
24403,train
25078,train
5930,train
27177,train
14157,train
16151,train
3883,train
29786,train
3506,train
25318,train
23583,train
2545,train
24104,train
24233,train
5850,train
9453,train
25664,train
7457,train
5207,train
17285,train
27513,train
1841,train
15727,train
16593,train
433,train
29404,train
10178,train
24236,train
26174,train
17239,train
7914,train
13950,train
1989,train
14228,train
29906,train
15242,train
29402,train
12194,train
8952,train
5886,train
28134,train
29759,train
1161,train
9420,train
25291,train
24282,train
1117,train
20825,train
6713,train
27662,train
1648,train
25082,train
20400,train
249,train
12986,train
22577,train
24536,train
25305,train
18104,train
2578,train
7823,train
23660,train
15138,train
22169,train
6220,train
15919,train
3921,train
7295,train
22968,train
29267,train
3378,train
3508,train
29401,train
312,train
6998,train
15160,train
23573,train
11286,train
4008,train
17239,train
10274,train
5460,train
10455,train
3503,train
12085,train
8482,train
16691,train
10472,train
12107,train
9438,train
25473,train
139,train
27558,train
23235,train
16555,train
13029,train
8634,train
28274,train
7658,train
26270,train
10362,train
20069,train
805,train
22436,train
4940,train
1853,train
10676,train
2049,train
5788,train
16950,train
20912,train
18255,train
13240,train
6848,train
8568,train
6093,train
25621,train
10755,train
3477,train
8157,train
18670,train
13776,train
19464,train
22809,train
22990,train
10519,train
7188,train
17274,train
26396,train
7859,train
15532,train
17227,train
14291,train
26590,train
21490,train
6271,train
4746,train
4551,train
11296,train
15414,train
28540,train
10877,train
4393,train
22919,train
11306,train
23081,train
18957,train
6488,train
10964,train
23678,train
1653,train
4928,train
13438,train
20173,train
669,train
18251,train
21659,train
7156,train
6395,train
23447,train
14679,train
6947,train
18234,train
2373,train
11170,train
8016,train
20522,train
5985,train
1372,train
16186,train
5636,train
9471,train
20768,train
25427,train
29342,train
14596,train
19895,train
23372,train
24782,train
19229,train
27715,train
19785,train
28755,train
23203,train
12344,train
6807,train
9127,train
22920,train
12790,train
23290,train
16019,train
12170,train
6443,train
4712,train
12546,train
29347,train
4151,train
17202,train
11946,train
5002,train
27201,train
20246,train
11625,train
1344,train
12266,train
6466,train
10365,train
9881,train
19561,train
13759,train
14137,train
179,train
27659,train
8541,train
422,train
4531,train
2282,train
24558,train
23125,train
12840,train
8525,train
5872,train
12379,train
23859,train
20756,train
1208,train
21814,train
14179,train
22170,train
15517,train
8818,train
22458,train
4242,train
11285,train
13338,train
10540,train
5938,train
20942,train
24654,train
14131,train
22813,train
17798,train
946,train
14935,train
8872,train
22676,train
27718,train
29478,train
7375,train
8540,train
29122,train
21703,train
17170,train
2261,train
3753,train
9010,train
8520,train
27492,train
29953,train
12578,train
24389,train
12964,train
24038,train
16571,train
26932,train
5144,train
17200,train
8350,train
2554,train
18141,train
4863,train
1899,train
19341,train
15547,train
9790,train
17241,train
9095,train
29002,train
10705,train
13898,train
3946,train
27168,train
10071,train
13376,train
1131,train
8079,train
7925,train
9900,train
4110,train
28766,train
1822,train
17458,train
4184,train
27377,train
29181,train
29019,train
4201,train
15775,train
13643,train
1053,train
14083,train
1625,train
7095,train
19939,train
24305,train
1981,train
11257,train
5781,train
6501,train
12000,train
20125,train
18285,train
1232,train
15378,train
18435,train
711,train
27616,train
29662,train
14474,train
22744,train
27818,train
9974,train
4827,train
20585,train
16574,train
19159,train
1126,train
4385,train
20828,train
1454,train
7039,train
6713,train
2147,train
5487,train
27705,train
519,train
25822,train
6659,train
15363,train
24948,train
12820,train
24089,train
10088,train
21306,train
1377,train
27722,train
971,train
22669,train
26687,train
28995,train
2195,train
24523,train
20113,train
14335,train
28729,train
