index,set
3316,train
11338,train
26888,train
15376,train
5698,train
27858,train
13808,train
28698,train
3104,train
16957,train
16367,train
18484,train
13805,train
23437,train
7766,train
1658,train
23613,train
13492,train
23222,train
20136,train
10397,train
29147,train
13189,train
5690,train
22703,train
25825,train
17066,train
18386,train
8388,train
19497,train
11167,train
17205,train
9738,train
27907,train
3847,train
8258,train
25626,train
22387,train
25398,train
22092,train
4800,train
19288,train
4748,train
15434,train
18958,train
8420,train
6186,train
17819,train
19636,train
29170,train
25941,train
19293,train
19558,train
7674,train
24906,train
9401,train
106,train
3478,train
22719,train
20221,train
11489,train
24224,train
28746,train
19624,train
3003,train
7314,train
29431,train
27279,train
877,train
1079,train
20466,train
15576,train
12304,train
28767,train
9083,train
29826,train
192,train
25435,train
24397,train
1768,train
20628,train
13321,train
2245,train
730,train
27839,train
17106,train
5906,train
25125,train
6995,train
1893,train
21217,train
17681,train
28783,train
15893,train
2607,train
25630,train
17523,train
26226,train
3929,train
17057,train
23111,train
15869,train
20210,train
591,train
7184,train
14363,train
29410,train
20966,train
3747,train
20035,train
28835,train
11088,train
22255,train
26430,train
15991,train
15420,train
25689,train
13697,train
24613,train
15777,train
27585,train
26131,train
6617,train
10102,train
22273,train
9363,train
6500,train
16377,train
24333,train
24967,train
19212,train
15624,train
2512,train
23264,train
9479,train
27188,train
20155,train
14606,train
3783,train
4614,train
14160,train
4227,train
15747,train
8643,train
17343,train
10536,train
14805,train
28434,train
21718,train
12351,train
14478,train
8970,train
20576,train
12401,train
21767,train
15636,train
9727,train
4519,train
19139,train
26047,train
22079,train
15650,train
12905,train
16720,train
9863,train
8285,train
21698,train
17555,train
2006,train
25036,train
25023,train
19465,train
10511,train
3442,train
12966,train
23869,train
17135,train
27268,train
10867,train
27520,train
6717,train
23410,train
7442,train
12383,train
16796,train
12794,train
10202,train
920,train
24299,train
7054,train
22800,train
26935,train
23694,train
2738,train
285,train
11754,train
5126,train
23515,train
27728,train
2862,train
6191,train
5754,train
24763,train
9674,train
5151,train
20873,train
242,train
237,train
20783,train
13997,train
20754,train
5582,train
3861,train
19556,train
4141,train
22544,train
270,train
6479,train
23952,train
12756,train
20317,train
4010,train
29038,train
873,train
8497,train
19033,train
12280,train
25332,train
11136,train
12887,train
14237,train
20997,train
20732,train
11580,train
11356,train
15574,train
21507,train
614,train
2181,train
4904,train
18200,train
13210,train
13822,train
29463,train
6660,train
16588,train
4071,train
26322,train
13531,train
15296,train
8693,train
7475,train
3436,train
19727,train
3127,train
28632,train
25020,train
6786,train
29302,train
1000,train
3733,train
8877,train
8665,train
4573,train
8729,train
27613,train
22166,train
15555,train
4158,train
4444,train
10540,train
8774,train
3486,train
13272,train
1648,train
3720,train
22613,train
29968,train
23048,train
12485,train
27180,train
19466,train
6025,train
17848,train
10022,train
5833,train
23110,train
7810,train
17616,train
5468,train
18895,train
6555,train
1616,train
2033,train
8653,train
16358,train
2883,train
29029,train
9195,train
21018,train
28751,train
18828,train
22284,train
813,train
26635,train
17728,train
28756,train
14195,train
22087,train
