index,set
1696,train
789,train
23101,train
3006,train
13148,train
1741,train
15646,train
23022,train
20763,train
16181,train
15966,train
2680,train
24137,train
22581,train
27530,train
22167,train
25594,train
617,train
13011,train
5791,train
20614,train
11751,train
25603,train
26576,train
24140,train
7202,train
9384,train
13706,train
7506,train
3204,train
29954,train
29059,train
10425,train
19847,train
7794,train
2502,train
322,train
15826,train
3726,train
15593,train
1055,train
19963,train
9193,train
29221,train
4929,train
13015,train
11182,train
17009,train
2153,train
21569,train
8062,train
17200,train
7878,train
22439,train
4469,train
23710,train
28605,train
16886,train
4306,train
25234,train
9970,train
23122,train
13229,train
19527,train
6037,train
21572,train
2958,train
23469,train
21774,train
22293,train
24196,train
6737,train
28147,train
3955,train
14327,train
27400,train
21127,train
7819,train
15507,train
21918,train
9572,train
24350,train
22212,train
17351,train
9624,train
10421,train
22149,train
13706,train
22929,train
29955,train
18996,train
5630,train
18407,train
29415,train
15262,train
4488,train
10952,train
13471,train
28186,train
23830,train
9561,train
11110,train
6225,train
49,train
824,train
23777,train
3195,train
21238,train
7640,train
20337,train
10002,train
25106,train
15936,train
19172,train
23209,train
4209,train
12311,train
2449,train
1824,train
16846,train
13604,train
24590,train
23931,train
23481,train
7106,train
16905,train
307,train
22936,train
6003,train
26450,train
1886,train
7077,train
20576,train
2848,train
19610,train
29708,train
9498,train
1308,train
23016,train
28300,train
22545,train
14671,train
7737,train
7451,train
25304,train
19229,train
23649,train
26801,train
15635,train
10138,train
24761,train
15465,train
23723,train
5253,train
18430,train
8357,train
21674,train
22634,train
18929,train
8568,train
21974,train
29519,train
28263,train
7973,train
12572,train
14735,train
19923,train
4656,train
12374,train
3591,train
5037,train
13028,train
21347,train
23437,train
567,train
19601,train
12791,train
11271,train
10621,train
25404,train
3080,train
23009,train
13736,train
4072,train
8182,train
14396,train
29892,train
21634,train
17684,train
10457,train
15796,train
5869,train
6804,train
25399,train
2,train
20466,train
19706,train
643,train
18931,train
9367,train
23022,train
25165,train
23045,train
3198,train
13741,train
10941,train
6087,train
26816,train
6685,train
1207,train
408,train
15890,train
1418,train
17873,train
24910,train
15752,train
12019,train
46,train
6865,train
11651,train
20393,train
24236,train
19840,train
1304,train
20186,train
29855,train
19197,train
21101,train
29961,train
4017,train
13916,train
6173,train
10464,train
669,train
15655,train
10728,train
16685,train
5240,train
9138,train
3509,train
7519,train
11729,train
4008,train
26938,train
24395,train
5367,train
25010,train
14280,train
15928,train
2016,train
29149,train
13742,train
4262,train
23178,train
1178,train
13579,train
29656,train
29757,train
16616,train
29491,train
25942,train
5025,train
12430,train
25319,train
513,train
2801,train
25836,train
4129,train
18971,train
17374,train
21950,train
20621,train
18827,train
24542,train
28013,train
18469,train
28644,train
23673,train
1473,train
24727,train
26508,train
11787,train
25366,train
11949,train
1558,train
29766,train
3323,train
9100,train
25438,train
22737,train
9941,train
17364,train
10693,train
20307,train
6787,train
25147,train
17792,train
19678,train
3675,train
14405,train
28930,train
4305,train
758,train
6792,train
25249,train
9300,train
1250,train
2677,train
14420,train
15842,train
22143,train
18061,train
6779,train
21433,train
24150,train
16510,train
5131,train
10670,train
4501,train
7355,train
8834,train
2816,train
24455,train
23703,train
10383,train
29841,train
2079,train
7251,train
12640,train
26068,train
3457,train
4365,train
13681,train
8121,train
28165,train
28530,train
13091,train
28085,train
26721,train
23522,train
376,train
23964,train
746,train
25902,train
8241,train
5181,train
7130,train
22826,train
2470,train
20587,train
15505,train
7310,train
14314,train
1259,train
11387,train
18074,train
1899,train
3039,train
16798,train
27186,train
19757,train
26501,train
6066,train
23210,train
12038,train
7690,train
6461,train
17746,train
15259,train
21668,train
8285,train
23079,train
10715,train
18452,train
1348,train
26562,train
1722,train
680,train
26838,train
22297,train
17497,train
4104,train
25346,train
22375,train
6715,train
27153,train
6043,train
24445,train
3995,train
17333,train
16609,train
20444,train
8661,train
29526,train
14064,train
19182,train
23395,train
16110,train
24721,train
7515,train
1754,train
27291,train
15363,train
13497,train
26004,train
17722,train
7714,train
28264,train
24405,train
6888,train
11479,train
869,train
27157,train
3112,train
10354,train
25015,train
19704,train
7682,train
9124,train
11344,train
19696,train
25903,train
26632,train
15078,train
21269,train
3242,train
22527,train
18264,train
25536,train
5042,train
23789,train
24844,train
9759,train
23370,train
20108,train
27497,train
2056,train
10013,train
15925,train
13733,train
6781,train
18150,train
16042,train
12924,train
2300,train
4201,train
13681,train
24962,train
1376,train
5702,train
1681,train
5597,train
25710,train
15372,train
323,train
21405,train
18061,train
11444,train
13844,train
950,train
20964,train
16708,train
29793,train
22850,train
28792,train
6719,train
21596,train
14022,train
12063,train
13714,train
21485,train
9887,train
28792,train
16151,train
282,train
6597,train
26816,train
3885,train
21001,train
23364,train
15241,train
16525,train
29721,train
11592,train
24128,train
18725,train
16178,train
7482,train
24015,train
24670,train
24328,train
3034,train
23971,train
16671,train
194,train
9015,train
14914,train
18185,train
18863,train
25593,train
8342,train
25169,train
15677,train
2367,train
18876,train
13754,train
6073,train
2882,train
11358,train
21216,train
25572,train
27716,train
14410,train
19851,train
12009,train
7359,train
15371,train
59,train
1925,train
21717,train
27362,train
11756,train
22757,train
15594,train
23776,train
11208,train
8888,train
20107,train
8688,train
29919,train
16084,train
10789,train
25047,train
20408,train
15118,train
25905,train
13613,train
9423,train
3817,train
10625,train
26459,train
5701,train
11419,train
28356,train
6716,train
7371,train
4460,train
19822,train
10601,train
4131,train
24426,train
23691,train
10503,train
16660,train
8426,train
18556,train
18007,train
15904,train
22669,train
17346,train
7649,train
11863,train
11977,train
9624,train
19879,train
4804,train
26483,train
1681,train
26679,train
6974,train
9956,train
21408,train
19864,train
18769,train
9291,train
17986,train
21630,train
18921,train
18651,train
3367,train
26790,train
13760,train
26065,train
755,train
3211,train
26836,train
14298,train
7210,train
8820,train
23840,train
25665,train
5449,train
10829,train
18618,train
14279,train
276,train
26956,train
15943,train
27944,train
3751,train
13227,train
376,train
13318,train
4445,train
27998,train
21363,train
17562,train
25530,train
28635,train
5110,train
15946,train
3952,train
21901,train
24732,train
5810,train
14741,train
8558,train
24466,train
16299,train
6786,train
14847,train
11660,train
16138,train
27285,train
15689,train
545,train
28811,train
29222,train
3032,train
13304,train
6918,train
23228,train
13775,train
29685,train
10055,train
21910,train
19672,train
3620,train
25741,train
15980,train
17950,train
16724,train
14932,train
26322,train
8386,train
8900,train
26439,train
4372,train
25549,train
15775,train
10090,train
25355,train
858,train
6280,train
18456,train
17832,train
5741,train
19324,train
24920,train
19722,train
12888,train
25234,train
14001,train
10743,train
19030,train
12046,train
4258,train
29307,train
10690,train
25646,train
18334,train
13282,train
16461,train
11339,train
29333,train
4068,train
29723,train
19210,train
22351,train
10415,train
19509,train
11885,train
5339,train
8973,train
2023,train
27863,train
14156,train
11226,train
23764,train
22884,train
25864,train
7870,train
16744,train
24188,train
183,train
12101,train
23865,train
26507,train
12891,train
26317,train
24519,train
8364,train
7359,train
19317,train
28808,train
4123,train
783,train
12698,train
8694,train
9735,train
17186,train
6643,train
17623,train
12392,train
22475,train
22312,train
7790,train
24721,train
15678,train
19852,train
24758,train
26769,train
19099,train
6753,train
1377,train
15494,train
26294,train
12525,train
12784,train
21327,train
12941,train
29055,train
15157,train
8660,train
4156,train
15908,train
15396,train
6828,train
1820,train
11156,train
27237,train
5144,train
14233,train
12116,train
12197,train
5899,train
14371,train
25275,train
20968,train
22456,train
13200,train
26391,train
29767,train
11266,train
21620,train
11075,train
3615,train
26976,train
15120,train
7110,train
3516,train
1949,train
16482,train
5100,train
3468,train
22340,train
23824,train
13195,train
22198,train
2214,train
28637,train
20408,train
16858,train
7176,train
29340,train
10747,train
15775,train
25061,train
21434,train
21843,train
15378,train
24870,train
8203,train
18081,train
21750,train
8356,train
6013,train
26341,train
29023,train
25045,train
20567,train
5685,train
13343,train
29863,train
23915,train
15758,train
2552,train
5467,train
3913,train
20948,train
27249,train
8439,train
24217,train
16245,train
2048,train
9296,train
16263,train
22504,train
24143,train
26853,train
2823,train
19057,train
693,train
9524,train
16086,train
4798,train
13108,train
17353,train
17101,train
21053,train
12922,train
12976,train
9451,train
18677,train
1742,train
13695,train
24859,train
4625,train
9094,train
3220,train
20992,train
29568,train
22374,train
15347,train
4178,train
6961,train
23581,train
29609,train
15262,train
7077,train
3374,train
24103,train
20090,train
12853,train
23750,train
28254,train
19863,train
23031,train
10928,train
14016,train
15483,train
11233,train
10898,train
25410,train
15146,train
19980,train
4070,train
17248,train
8736,train
3675,train
14543,train
21355,train
15874,train
4375,train
2609,train
19119,train
22218,train
2194,train
23773,train
24569,train
25131,train
12462,train
17735,train
18337,train
27200,train
6571,train
313,train
26594,train
26125,train
27650,train
14562,train
29479,train
8258,train
11561,train
14110,train
28168,train
12283,train
637,train
3865,train
16328,train
11060,train
23415,train
18451,train
8914,train
19109,train
2017,train
27945,train
4392,train
18836,train
8569,train
3671,train
20720,train
24142,train
2053,train
21971,train
14932,train
1613,train
7555,train
1985,train
9847,train
10605,train
23018,train
9691,train
4391,train
5334,train
9643,train
25425,train
8168,train
12070,train
23021,train
1902,train
27378,train
29082,train
8705,train
5944,train
14057,train
25337,train
918,train
24519,train
28225,train
15799,train
5966,train
15967,train
11007,train
634,train
6740,train
12536,train
28056,train
4581,train
10281,train
21169,train
6940,train
1079,train
28134,train
26429,train
16682,train
6691,train
20848,train
12662,train
26362,train
4938,train
21913,train
25986,train
20614,train
3075,train
10912,train
20742,train
17484,train
8522,train
28419,train
7735,train
23112,train
1670,train
22436,train
23818,train
29518,train
9166,train
29296,train
21853,train
9534,train
24491,train
21207,train
22464,train
1051,train
15179,train
14495,train
19614,train
17313,train
7458,train
20309,train
16910,train
25668,train
371,train
23315,train
3374,train
27227,train
5474,train
1688,train
14415,train
7171,train
29504,train
18151,train
21170,train
3755,train
2369,train
14126,train
297,train
16829,train
14077,train
5436,train
24066,train
23777,train
18213,train
26790,train
7851,train
12970,train
7204,train
252,train
5309,train
16695,train
13767,train
12976,train
16316,train
14652,train
24896,train
24656,train
9650,train
28528,train
23248,train
23090,train
18007,train
28337,train
19438,train
9457,train
12085,train
4282,train
11987,train
14350,train
26715,train
10563,train
1183,train
6529,train
13280,train
12295,train
7015,train
26166,train
15179,train
26143,train
25038,train
20761,train
12573,train
27181,train
11387,train
24570,train
6180,train
11706,train
9557,train
16519,train
13541,train
18250,train
19848,train
13266,train
14497,train
20274,train
28758,train
18819,train
24024,train
15468,train
24364,train
4255,train
12619,train
29394,train
27417,train
2098,train
27807,train
7570,train
1553,train
22404,train
288,train
17933,train
15997,train
23008,train
24705,train
14360,train
17341,train
16856,train
7003,train
13184,train
28168,train
29262,train
5700,train
7266,train
4866,train
29821,train
15543,train
5049,train
14778,train
15744,train
17645,train
29782,train
20993,train
4618,train
1533,train
6296,train
27127,train
7787,train
4538,train
16018,train
22769,train
10318,train
3768,train
11935,train
13529,train
6605,train
16464,train
26747,train
14784,train
22939,train
22644,train
3816,train
5140,train
20971,train
6410,train
16712,train
13733,train
23530,train
5916,train
6941,train
20958,train
15408,train
5690,train
15938,train
3305,train
20987,train
27172,train
13848,train
5526,train
15870,train
20237,train
11140,train
4011,train
19474,train
19426,train
981,train
5741,train
24259,train
27819,train
9157,train
16151,train
28811,train
2039,train
22672,train
28292,train
17591,train
17817,train
14170,train
29796,train
3781,train
24755,train
2217,train
6305,train
3292,train
25308,train
4089,train
20224,train
25185,train
23064,train
1651,train
29045,train
11761,train
18532,train
21332,train
29661,train
22408,train
11563,train
19527,train
4900,train
14138,train
23377,train
24033,train
28575,train
25283,train
18461,train
2225,train
17836,train
3118,train
13216,train
