index,set
20783,train
11594,train
8660,train
13395,train
10249,train
4828,train
12911,train
20738,train
5616,train
15974,train
27849,train
3787,train
9859,train
26626,train
906,train
29514,train
27294,train
27980,train
16292,train
18557,train
14966,train
8131,train
26393,train
10431,train
25683,train
15635,train
25377,train
16994,train
2281,train
13781,train
17722,train
20016,train
2059,train
7518,train
7325,train
3130,train
12947,train
6372,train
18257,train
28639,train
16097,train
29173,train
7645,train
20149,train
6353,train
25054,train
24206,train
22966,train
17290,train
19704,train
7197,train
29397,train
4940,train
28504,train
14007,train
14103,train
12813,train
12260,train
21018,train
28399,train
29197,train
19458,train
16439,train
27931,train
20708,train
29353,train
8569,train
20978,train
10181,train
20365,train
6806,train
27708,train
21025,train
18759,train
903,train
20725,train
27670,train
7601,train
3327,train
9688,train
12402,train
19794,train
29368,train
3772,train
14453,train
17148,train
26839,train
28451,train
18832,train
14361,train
23825,train
4757,train
19597,train
3779,train
20217,train
9576,train
5760,train
19689,train
21983,train
12530,train
6992,train
17785,train
23484,train
15042,train
29015,train
3514,train
8600,train
25290,train
2683,train
26298,train
23432,train
4685,train
743,train
22988,train
96,train
13375,train
1545,train
19587,train
26864,train
19651,train
19265,train
23274,train
5987,train
12330,train
18688,train
16466,train
3774,train
1299,train
3334,train
15310,train
6015,train
7139,train
11972,train
7074,train
29244,train
5819,train
22593,train
16216,train
28590,train
28936,train
15722,train
17103,train
23711,train
5659,train
20322,train
4894,train
16056,train
8317,train
26675,train
23882,train
18623,train
12329,train
13399,train
6151,train
10814,train
29346,train
23746,train
28401,train
2114,train
17106,train
4504,train
27906,train
2501,train
7718,train
685,train
5446,train
16216,train
15663,train
10125,train
4884,train
28626,train
4543,train
5682,train
7668,train
23571,train
24343,train
21734,train
15832,train
15947,train
29887,train
7595,train
28349,train
9562,train
7890,train
26277,train
16700,train
3300,train
28302,train
26439,train
10327,train
6015,train
4862,train
965,train
18247,train
27141,train
22831,train
6874,train
18515,train
27368,train
22420,train
29279,train
2380,train
17684,train
12355,train
21068,train
21203,train
4333,train
18981,train
173,train
29163,train
16047,train
3003,train
13435,train
6511,train
20431,train
