index,set
15661,train
5804,train
16515,train
21713,train
12306,train
5573,train
22363,train
19913,train
22590,train
15150,train
16331,train
84,train
259,train
26408,train
19729,train
5343,train
6228,train
7289,train
18742,train
5065,train
2758,train
24764,train
17442,train
6775,train
24121,train
19595,train
2087,train
3117,train
7680,train
10460,train
24920,train
20690,train
510,train
9636,train
23131,train
10952,train
4273,train
22083,train
12635,train
5226,train
24495,train
6543,train
24410,train
10054,train
11297,train
14838,train
712,train
27888,train
18495,train
20154,train
3565,train
7886,train
1192,train
1766,train
976,train
15744,train
15561,train
19422,train
3188,train
3520,train
23493,train
13416,train
29773,train
3269,train
11290,train
795,train
21216,train
7358,train
14613,train
10430,train
22322,train
19605,train
1496,train
27193,train
13941,train
17058,train
27117,train
10911,train
21353,train
1497,train
373,train
19959,train
24346,train
27709,train
15616,train
23307,train
4307,train
6555,train
5698,train
17065,train
19557,train
23327,train
6831,train
27440,train
16638,train
27617,train
27940,train
12901,train
15387,train
5177,train
28475,train
22281,train
10813,train
17647,train
4480,train
22089,train
18640,train
11623,train
16928,train
21395,train
21808,train
2797,train
21693,train
8447,train
8858,train
18684,train
24477,train
19528,train
7801,train
27501,train
25791,train
23487,train
8360,train
6945,train
22105,train
8415,train
13162,train
4071,train
5957,train
19516,train
10182,train
5102,train
6037,train
4035,train
21290,train
28061,train
1514,train
3116,train
19361,train
28659,train
17626,train
5228,train
28938,train
15096,train
28331,train
6403,train
27258,train
16808,train
13117,train
9178,train
13095,train
16014,train
25149,train
11340,train
13665,train
28903,train
28300,train
29736,train
6059,train
3862,train
8663,train
19519,train
24342,train
11514,train
10305,train
29484,train
27297,train
25532,train
15438,train
2924,train
7980,train
19562,train
5531,train
2131,train
29495,train
12252,train
6776,train
28614,train
22956,train
9192,train
11221,train
12722,train
16564,train
6150,train
22362,train
10559,train
22262,train
9683,train
15271,train
23626,train
7218,train
10691,train
29085,train
3690,train
26324,train
6528,train
12934,train
11922,train
26260,train
3808,train
7451,train
29155,train
20212,train
3285,train
12641,train
20920,train
1428,train
3434,train
781,train
13559,train
15039,train
11631,train
28913,train
20107,train
2259,train
21013,train
8538,train
22539,train
8947,train
26013,train
12911,train
27028,train
13627,train
18938,train
15143,train
7703,train
15991,train
7447,train
19929,train
22687,train
29329,train
3109,train
19558,train
17789,train
6636,train
13429,train
4001,train
7630,train
9001,train
22379,train
20448,train
28922,train
19069,train
12710,train
4054,train
1764,train
28033,train
13413,train
23834,train
24707,train
11575,train
5791,train
8307,train
13524,train
15918,train
29269,train
16002,train
16688,train
2510,train
11760,train
18267,train
16401,train
21162,train
26192,train
25151,train
25551,train
133,train
29249,train
19650,train
29891,train
22143,train
14868,train
5593,train
3320,train
600,train
20623,train
14435,train
15034,train
17662,train
18007,train
24756,train
16104,train
4240,train
6706,train
27933,train
8313,train
10925,train
6979,train
21060,train
14299,train
21154,train
10400,train
13711,train
17475,train
4668,train
2709,train
21384,train
15873,train
24345,train
4653,train
8099,train
18560,train
5047,train
19400,train
29910,train
4401,train
23619,train
20652,train
22979,train
21897,train
24007,train
10791,train
28517,train
21995,train
27673,train
27768,train
2796,train
11818,train
17453,train
7855,train
11491,train
14022,train
9264,train
3586,train
5918,train
4126,train
25551,train
29973,train
29502,train
12775,train
20117,train
22392,train
19950,train
22302,train
25721,train
4865,train
22390,train
28454,train
16150,train
4402,train
1006,train
18262,train
20978,train
23163,train
28649,train
3585,train
18385,train
21132,train
23025,train
26501,train
1,train
25960,train
4081,train
13045,train
19193,train
18030,train
16883,train
2986,train
2958,train
747,train
18274,train
10258,train
5929,train
22911,train
3057,train
28942,train
16247,train
12185,train
28505,train
11414,train
5684,train
1286,train
10588,train
2866,train
21052,train
11213,train
22081,train
29645,train
8565,train
23838,train
12596,train
20491,train
26725,train
1197,train
29021,train
27319,train
14814,train
23292,train
16402,train
1868,train
17996,train
1231,train
13284,train
515,train
20022,train
15796,train
10631,train
27587,train
27592,train
28566,train
1450,train
28797,train
5350,train
12509,train
13993,train
5464,train
3804,train
5970,train
8583,train
23400,train
8193,train
20015,train
1516,train
