index,set
1714,train
16254,train
10409,train
10581,train
4437,train
5589,train
5658,train
29466,train
20849,train
23785,train
3178,train
7331,train
4762,train
22743,train
29841,train
26269,train
1580,train
21988,train
13908,train
2415,train
24323,train
15809,train
26633,train
8302,train
3403,train
24287,train
4064,train
5514,train
14482,train
27276,train
20117,train
10431,train
346,train
28066,train
14817,train
6261,train
25156,train
19183,train
7183,train
10822,train
22315,train
21309,train
5126,train
29512,train
11604,train
19358,train
8055,train
18198,train
17978,train
22418,train
28055,train
23783,train
26362,train
8002,train
11161,train
6258,train
1055,train
18979,train
15109,train
29913,train
16513,train
26392,train
4224,train
7955,train
1537,train
26751,train
13825,train
14338,train
3922,train
12747,train
28396,train
3441,train
6115,train
25631,train
594,train
14944,train
19572,train
7375,train
14467,train
5369,train
20529,train
18378,train
7516,train
3793,train
4102,train
12555,train
7136,train
4420,train
11553,train
7566,train
10019,train
14556,train
27496,train
6931,train
19124,train
624,train
24018,train
10262,train
27251,train
6442,train
24632,train
13300,train
18123,train
13776,train
25320,train
25997,train
7549,train
8524,train
2356,train
25680,train
28930,train
20226,train
19861,train
22727,train
18588,train
26085,train
10910,train
26048,train
20177,train
12391,train
16,train
29227,train
11899,train
1439,train
14032,train
4989,train
5295,train
17231,train
13199,train
16547,train
17154,train
7111,train
15054,train
25886,train
29142,train
20429,train
28957,train
8910,train
24586,train
19497,train
26185,train
18210,train
8758,train
12164,train
7738,train
4155,train
23676,train
701,train
11352,train
12019,train
5685,train
25867,train
6852,train
1990,train
15489,train
27450,train
27067,train
14296,train
1925,train
27649,train
24609,train
10074,train
17262,train
15472,train
814,train
3020,train
21571,train
10548,train
23192,train
24170,train
11104,train
2161,train
476,train
1502,train
3653,train
13090,train
25026,train
5643,train
23489,train
4279,train
21309,train
4478,train
6918,train
24500,train
20513,train
3201,train
338,train
26077,train
13939,train
16664,train
8303,train
17367,train
3413,train
6907,train
13502,train
8638,train
28365,train
26850,train
23397,train
23570,train
13159,train
6773,train
2966,train
20612,train
26321,train
13137,train
4061,train
17042,train
22819,train
26330,train
2497,train
27313,train
9310,train
1677,train
3264,train
24921,train
9323,train
4954,train
9861,train
19981,train
2312,train
20070,train
6953,train
6517,train
12464,train
29757,train
23766,train
28131,train
13868,train
25937,train
6598,train
9428,train
18988,train
381,train
