index,set
25284,train
3428,train
2787,train
3261,train
15101,train
13740,train
7560,train
4945,train
5777,train
25321,train
2410,train
1848,train
6519,train
16307,train
18791,train
16963,train
6215,train
22080,train
5767,train
29230,train
27333,train
34,train
8502,train
10055,train
18419,train
2163,train
16186,train
25590,train
8006,train
24428,train
13832,train
1249,train
22848,train
14696,train
5728,train
2719,train
544,train
21399,train
995,train
14814,train
19226,train
17752,train
3305,train
24309,train
16284,train
25979,train
1839,train
24020,train
15408,train
9511,train
22786,train
23091,train
17025,train
22112,train
6968,train
13840,train
22427,train
18088,train
26791,train
7580,train
910,train
28474,train
20744,train
11906,train
23991,train
29606,train
12062,train
24629,train
224,train
14911,train
7825,train
7397,train
9809,train
28785,train
243,train
17886,train
10281,train
10507,train
4522,train
25122,train
7878,train
1323,train
12177,train
22676,train
20836,train
23955,train
21379,train
12772,train
28971,train
8549,train
5567,train
6157,train
774,train
25856,train
7545,train
25681,train
7225,train
11433,train
12230,train
24012,train
24161,train
18482,train
2453,train
8354,train
24322,train
11586,train
7207,train
10220,train
4765,train
13992,train
11095,train
18452,train
26593,train
7733,train
4917,train
19659,train
22160,train
7912,train
6935,train
3545,train
21773,train
17309,train
12117,train
9838,train
15988,train
18352,train
18877,train
11800,train
645,train
23139,train
13383,train
5052,train
27475,train
6766,train
18710,train
4530,train
9893,train
17585,train
5071,train
15150,train
24309,train
15511,train
12683,train
26446,train
29456,train
27633,train
18590,train
24779,train
21753,train
12910,train
27046,train
24578,train
23549,train
25439,train
22961,train
28633,train
23507,train
1102,train
14097,train
22050,train
10830,train
22087,train
25657,train
16729,train
20350,train
24721,train
9701,train
15134,train
15174,train
27450,train
17167,train
26026,train
20716,train
19836,train
7196,train
8783,train
2297,train
3841,train
9188,train
6825,train
26349,train
23941,train
7663,train
275,train
15332,train
18475,train
27939,train
6021,train
772,train
25533,train
7870,train
7840,train
13450,train
11680,train
5733,train
431,train
10943,train
9295,train
3950,train
13820,train
4567,train
8248,train
4135,train
28112,train
12852,train
28824,train
6996,train
5965,train
10132,train
27115,train
3817,train
12014,train
18793,train
4702,train
11349,train
23443,train
9037,train
4857,train
9200,train
8374,train
5503,train
17702,train
23520,train
14176,train
5363,train
3288,train
13804,train
9200,train
20007,train
8020,train
2791,train
29672,train
20168,train
21171,train
6733,train
17758,train
10785,train
10485,train
2797,train
14768,train
5085,train
5622,train
15861,train
18053,train
24066,train
22298,train
3290,train
814,train
2416,train
6139,train
20352,train
23141,train
13272,train
12304,train
12575,train
18878,train
10852,train
20550,train
16504,train
19548,train
4074,train
11062,train
11249,train
17129,train
18799,train
5934,train
13414,train
2092,train
24081,train
28932,train
18265,train
3903,train
1272,train
2298,train
11802,train
23236,train
27828,train
21672,train
2978,train
25454,train
4497,train
23236,train
5642,train
27176,train
5358,train
18681,train
12984,train
16418,train
14497,train
23334,train
1803,train
11317,train
23183,train
431,train
28460,train
21422,train
5587,train
9203,train
9290,train
18872,train
537,train
16291,train
23062,train
12589,train
5419,train
2015,train
6012,train
17182,train
10507,train
20704,train
25573,train
16000,train
14909,train
24229,train
7563,train
22953,train
25373,train
24371,train
17921,train
29617,train
14992,train
16729,train
6409,train
18316,train
21576,train
368,train
6852,train
21873,train
17948,train
3818,train
2300,train
12395,train
29337,train
5118,train
11175,train
28513,train
5655,train
22185,train
6468,train
12423,train
1918,train
5350,train
29541,train
10229,train
26219,train
19897,train
8355,train
24995,train
27712,train
3641,train
6311,train
26421,train
8819,train
11288,train
14714,train
13023,train
27700,train
29430,train
25606,train
27838,train
18668,train
25624,train
13826,train
11565,train
508,train
18238,train
1529,train
7245,train
3461,train
24824,train
19694,train
26866,train
12204,train
10312,train
22659,train
9040,train
14708,train
11484,train
19892,train
27679,train
26414,train
8443,train
10221,train
6904,train
1791,train
5024,train
10323,train
16338,train
3951,train
27601,train
8892,train
20448,train
6926,train
15121,train
17558,train
13731,train
1932,train
6613,train
22821,train
15069,train
942,train
17965,train
28104,train
27932,train
27320,train
9858,train
21957,train
19526,train
1966,train
17636,train
25968,train
22270,train
24098,train
14154,train
10935,train
23437,train
1266,train
985,train
22172,train
11527,train
21017,train
6454,train
8799,train
4901,train
17153,train
11176,train
14207,train
6814,train
28607,train
20536,train
8776,train
15472,train
22050,train
28526,train
18029,train
11648,train
5133,train
23054,train
20423,train
6573,train
9720,train
29349,train
12743,train
29996,train
22821,train
10041,train
14188,train
8694,train
24291,train
24567,train
21196,train
7631,train
15128,train
14893,train
20915,train
10149,train
16773,train
27536,train
29216,train
12445,train
16594,train
22551,train
8067,train
7887,train
22817,train
21163,train
4604,train
23504,train
29708,train
13040,train
14744,train
2691,train
15019,train
5301,train
25648,train
24231,train
19984,train
21464,train
24910,train
27544,train
16804,train
8390,train
16441,train
16619,train
25730,train
8762,train
16148,train
2580,train
9316,train
12083,train
12487,train
9177,train
27059,train
937,train
20258,train
22454,train
21507,train
22466,train
5216,train
23496,train
4697,train
21144,train
8276,train
12527,train
20853,train
22848,train
15148,train
11875,train
22610,train
22195,train
6255,train
6754,train
18167,train
24782,train
6170,train
738,train
28534,train
9746,train
15231,train
5092,train
11995,train
21868,train
21969,train
6346,train
11496,train
