index,set
9104,train
17982,train
26766,train
9508,train
25211,train
27504,train
3265,train
7917,train
23823,train
25852,train
3801,train
4905,train
26047,train
8768,train
16626,train
8469,train
4750,train
12938,train
9343,train
6864,train
27916,train
9488,train
8249,train
4521,train
11008,train
6681,train
2459,train
19194,train
24188,train
27819,train
29566,train
22768,train
12815,train
5178,train
24015,train
624,train
6861,train
29675,train
16308,train
15619,train
17805,train
12518,train
19404,train
1162,train
10749,train
19336,train
6107,train
28855,train
15179,train
19579,train
25395,train
21702,train
13662,train
14428,train
15976,train
14952,train
26937,train
5498,train
26825,train
17956,train
10484,train
2981,train
17718,train
3105,train
13860,train
9695,train
22390,train
5351,train
26951,train
23935,train
28006,train
29446,train
22536,train
27552,train
21697,train
9494,train
29645,train
26478,train
13629,train
26011,train
4463,train
16180,train
27191,train
4170,train
8009,train
18364,train
14310,train
25250,train
5625,train
10058,train
26180,train
12157,train
18268,train
1399,train
6579,train
5112,train
12564,train
2595,train
9844,train
28431,train
2057,train
11158,train
21794,train
10166,train
27452,train
13199,train
28807,train
4431,train
11012,train
2167,train
19718,train
18204,train
2723,train
8609,train
24436,train
14374,train
24371,train
25085,train
10312,train
9090,train
12127,train
9301,train
25005,train
9632,train
17073,train
13089,train
11954,train
5064,train
8978,train
1376,train
5167,train
29649,train
5419,train
27603,train
17949,train
9170,train
25173,train
28616,train
9038,train
1744,train
17578,train
20566,train
17731,train
13336,train
28590,train
9260,train
2846,train
25828,train
17362,train
20003,train
55,train
8563,train
24842,train
6845,train
11381,train
19743,train
3351,train
28211,train
25337,train
7875,train
15872,train
20191,train
4302,train
22872,train
1547,train
13715,train
11849,train
3550,train
17857,train
175,train
22336,train
27635,train
14785,train
17743,train
16392,train
20362,train
4464,train
18767,train
26711,train
19437,train
20964,train
14005,train
24234,train
4923,train
5178,train
16437,train
17394,train
17464,train
16869,train
10002,train
890,train
10470,train
11122,train
28328,train
25300,train
3284,train
15533,train
11407,train
23125,train
11862,train
5349,train
6968,train
24102,train
13038,train
22076,train
16074,train
23010,train
13365,train
24655,train
14632,train
17927,train
16510,train
4985,train
3824,train
16149,train
14085,train
16943,train
5925,train
2718,train
21371,train
5345,train
29022,train
27280,train
27821,train
9613,train
19811,train
12355,train
11709,train
25616,train
25265,train
4766,train
10224,train
9743,train
23383,train
9841,train
22580,train
7735,train
29653,train
7173,train
26597,train
4364,train
7776,train
9547,train
10844,train
21431,train
5586,train
7648,train
1017,train
29520,train
13774,train
12108,train
11133,train
22470,train
20003,train
9025,train
11306,train
15862,train
29243,train
3777,train
17946,train
27719,train
1113,train
3339,train
26838,train
1821,train
2150,train
2366,train
5576,train
23831,train
26845,train
27870,train
472,train
25741,train
20163,train
223,train
4301,train
21997,train
26186,train
28169,train
4111,train
8905,train
29711,train
28133,train
7866,train
18635,train
7279,train
18818,train
2435,train
17084,train
20408,train
23367,train
6436,train
22297,train
20747,train
5787,train
13656,train
25896,train
19394,train
22894,train
23182,train
19603,train
19385,train
25958,train
26297,train
2480,train
22911,train
24738,train
5293,train
10419,train
6118,train
4091,train
6941,train
8963,train
21194,train
10332,train
27112,train
937,train
13644,train
15856,train
12477,train
23169,train
10037,train
20640,train
10971,train
16544,train
26044,train
5888,train
11640,train
22856,train
17973,train
104,train
10679,train
20553,train
1533,train
19282,train
22996,train
17989,train
21107,train
19741,train
25502,train
28479,train
9327,train
53,train
13417,train
7845,train
22748,train
8903,train
22148,train
3790,train
10797,train
9430,train
15282,train
13090,train
2822,train
28438,train
7477,train
17241,train
5467,train
2099,train
20966,train
2549,train
5081,train
18859,train
21013,train
20362,train
17792,train
11226,train
18562,train
14280,train
23406,train
2971,train
11861,train
7341,train
15505,train
2238,train
14835,train
21480,train
27369,train
2688,train
22435,train
24306,train
5344,train
16928,train
28018,train
15759,train
7796,train
23084,train
887,train
19624,train
11919,train
27825,train
19285,train
27512,train
18261,train
6866,train
3570,train
14532,train
28054,train
5492,train
13498,train
5671,train
28103,train
27287,train
24368,train
12196,train
9481,train
12032,train
7861,train
21070,train
2780,train
19319,train
14745,train
4918,train
19416,train
7231,train
28940,train
3111,train
6675,train
29023,train
26268,train
16465,train
8675,train
1538,train
3692,train
12888,train
20237,train
5134,train
22267,train
14366,train
26513,train
3702,train
20175,train
4109,train
5913,train
18991,train
2296,train
11901,train
4589,train
28533,train
23245,train
7292,train
23662,train
24231,train
15386,train
14109,train
17469,train
27123,train
6944,train
18473,train
4944,train
14542,train
25432,train
14785,train
26628,train
28253,train
22218,train
10509,train
20937,train
7705,train
15464,train
28565,train
21937,train
13752,train
24167,train
1686,train
15420,train
18853,train
22257,train
18485,train
21727,train
29869,train
22852,train
5614,train
11428,train
21159,train
18107,train
22845,train
27434,train
26351,train
1307,train
20988,train
10759,train
7607,train
16210,train
714,train
19965,train
6661,train
13355,train
7263,train
19292,train
26886,train
4724,train
24969,train
5215,train
26956,train
5435,train
9431,train
8997,train
19028,train
17474,train
16200,train
26543,train
28086,train
6118,train
5533,train
8812,train
16807,train
20812,train
9729,train
10132,train
15257,train
15456,train
13006,train
10722,train
16177,train
2411,train
7576,train
4843,train
3162,train
15985,train
1377,train
7472,train
18819,train
28449,train
29048,train
18278,train
12955,train
10670,train
22551,train
13467,train
16345,train
27771,train
19853,train
20276,train
14070,train
20360,train
28049,train
14371,train
27312,train
11511,train
7532,train
21275,train
7659,train
21777,train
26982,train
13055,train
23664,train
28103,train
871,train
23538,train
16311,train
3244,train
23980,train
2564,train
12501,train
26742,train
15432,train
16588,train
4549,train
25228,train
9841,train
19586,train
7749,train
12680,train
19856,train
12383,train
23144,train
28053,train
9244,train
26044,train
18377,train
22725,train
27414,train
14133,train
20533,train
28680,train
18737,train
1631,train
17828,train
24851,train
28258,train
29916,train
29699,train
29963,train
5090,train
11569,train
15006,train
3943,train
22887,train
21300,train
1793,train
8594,train
29047,train
19658,train
4422,train
24335,train
7054,train
696,train
21982,train
15601,train
14549,train
8557,train
29477,train
12754,train
10787,train
26712,train
3193,train
8468,train
26571,train
13613,train
1209,train
2366,train
10395,train
15204,train
12448,train
11279,train
26047,train
8710,train
19411,train
2606,train
19959,train
7360,train
8154,train
5382,train
4044,train
22214,train
5485,train
12141,train
7921,train
26073,train
8548,train
18132,train
18089,train
9819,train
7893,train
11128,train
25106,train
2901,train
12148,train
21564,train
13775,train
20873,train
7746,train
2342,train
645,train
15719,train
23816,train
3463,train
7548,train
16039,train
25902,train
17752,train
15021,train
12038,train
12879,train
10740,train
20611,train
25011,train
8703,train
9024,train
27235,train
9052,train
5984,train
14492,train
12687,train
13660,train
28708,train
28767,train
17307,train
6026,train
8710,train
6706,train
14230,train
8880,train
6546,train
11015,train
28737,train
10201,train
14789,train
22247,train
28739,train
1039,train
10838,train
19342,train
9210,train
20930,train
17943,train
22952,train
22401,train
3280,train
27644,train
81,train
9257,train
2612,train
9378,train
7412,train
15780,train
26501,train
8859,train
5548,train
14273,train
10293,train
18064,train
27100,train
4848,train
17733,train
2461,train
18083,train
25912,train
26112,train
9523,train
16792,train
7614,train
8355,train
22303,train
16165,train
13827,train
4653,train
20223,train
9121,train
7662,train
22607,train
13199,train
27825,train
8330,train
29074,train
18079,train
5271,train
9537,train
29147,train
28250,train
15365,train
12703,train
23129,train
21333,train
4015,train
14452,train
15791,train
9757,train
22368,train
2391,train
24884,train
4910,train
26832,train
5456,train
12637,train
1040,train
19423,train
16518,train
8247,train
18187,train
29649,train
744,train
9199,train
22497,train
7516,train
29926,train
7503,train
1796,train
4772,train
16517,train
11148,train
4589,train
1300,train
1062,train
23616,train
22815,train
11915,train
20453,train
24992,train
23425,train
16798,train
13105,train
1667,train
21838,train
21401,train
21935,train
24254,train
22003,train
27938,train
24178,train
16565,train
5971,train
11370,train
28311,train
28349,train
10088,train
5724,train
17727,train
12610,train
8204,train
3020,train
16031,train
580,train
29533,train
6609,train
26012,train
23430,train
3212,train
17661,train
4049,train
18481,train
16870,train
2590,train
18398,train
11828,train
25171,train
9573,train
23956,train
4108,train
23941,train
20594,train
104,train
18727,train
27993,train
15547,train
15290,train
16221,train
17424,train
385,train
21157,train
23941,train
24910,train
2854,train
18258,train
5297,train
20276,train
1907,train
27224,train
