index,set
2823,train
29111,train
15667,train
14309,train
12913,train
3825,train
15373,train
25059,train
9250,train
26411,train
6384,train
26119,train
26066,train
28170,train
10987,train
20115,train
15367,train
24094,train
21200,train
11441,train
25139,train
24120,train
4540,train
20246,train
14740,train
25117,train
12509,train
18446,train
13108,train
5418,train
1041,train
5854,train
11644,train
28082,train
9080,train
12489,train
29072,train
15547,train
22022,train
21929,train
28822,train
21680,train
12994,train
10521,train
10956,train
4364,train
24922,train
4999,train
3760,train
19560,train
15829,train
28563,train
10036,train
18911,train
29777,train
23852,train
3587,train
7432,train
13298,train
4256,train
2258,train
3772,train
19844,train
10143,train
12915,train
29789,train
25416,train
29087,train
6022,train
26374,train
24196,train
2261,train
4913,train
19438,train
8228,train
23162,train
16566,train
15320,train
7189,train
71,train
10765,train
24518,train
26572,train
24360,train
18890,train
12466,train
26230,train
21242,train
16916,train
5291,train
21118,train
1562,train
27163,train
5806,train
10929,train
3572,train
9450,train
15717,train
22112,train
27698,train
7781,train
4853,train
9067,train
11642,train
26619,train
21933,train
10270,train
8665,train
14881,train
9462,train
25225,train
6211,train
29425,train
6562,train
16351,train
12666,train
19607,train
9214,train
26449,train
15628,train
5936,train
17844,train
19247,train
2336,train
19664,train
24537,train
18989,train
24026,train
5060,train
7819,train
28856,train
94,train
5482,train
8148,train
4121,train
12967,train
16091,train
11199,train
27518,train
16173,train
17444,train
11013,train
28684,train
28293,train
346,train
7908,train
15812,train
23155,train
3608,train
20670,train
14982,train
12479,train
28891,train
17927,train
22804,train
9904,train
9988,train
16180,train
25782,train
10688,train
22264,train
23069,train
23154,train
2397,train
28164,train
27362,train
27081,train
29751,train
24004,train
7071,train
2871,train
24330,train
5449,train
18752,train
5612,train
28424,train
17581,train
294,train
16349,train
8103,train
8435,train
28483,train
8078,train
21998,train
27836,train
4256,train
9083,train
13655,train
28177,train
22123,train
5638,train
27086,train
24725,train
15871,train
1006,train
15215,train
5720,train
21265,train
9431,train
8163,train
29321,train
22965,train
19303,train
16620,train
8927,train
2689,train
19220,train
16755,train
9778,train
27759,train
9642,train
3584,train
18250,train
6024,train
25864,train
26210,train
8715,train
1839,train
24686,train
9975,train
21232,train
581,train
1047,train
2427,train
4680,train
2086,train
27203,train
4349,train
25294,train
13145,train
10412,train
27968,train
21913,train
27817,train
25878,train
14679,train
28128,train
28486,train
21439,train
24741,train
822,train
975,train
14224,train
15967,train
14788,train
12021,train
22483,train
14785,train
14549,train
7120,train
7614,train
23084,train
8991,train
22415,train
9967,train
9095,train
19343,train
2055,train
7087,train
17323,train
19861,train
19126,train
21675,train
24605,train
23388,train
10893,train
23306,train
19993,train
23151,train
13578,train
11644,train
2396,train
8944,train
29905,train
10143,train
17097,train
23552,train
13181,train
26946,train
26958,train
8089,train
28127,train
154,train
20480,train
677,train
21654,train
29903,train
29416,train
15855,train
16971,train
25028,train
1110,train
22934,train
1998,train
21651,train
16107,train
8428,train
21074,train
9457,train
6133,train
8226,train
17197,train
21664,train
5468,train
8874,train
7961,train
15306,train
3233,train
12660,train
11272,train
9877,train
14410,train
19543,train
26644,train
24025,train
1062,train
9066,train
12246,train
29745,train
9160,train
5979,train
14601,train
20174,train
21295,train
6792,train
27637,train
23698,train
7923,train
17183,train
13981,train
13733,train
13986,train
8369,train
11833,train
26408,train
19991,train
1497,train
15844,train
11776,train
13360,train
17137,train
23131,train
29816,train
9935,train
114,train
5004,train
19739,train
13599,train
14809,train
7121,train
19748,train
234,train
20190,train
15612,train
20296,train
21288,train
4456,train
29836,train
3367,train
10002,train
13404,train
18586,train
21290,train
20270,train
20785,train
12861,train
21017,train
24438,train
23525,train
16160,train
6283,train
22779,train
11072,train
22616,train
7223,train
25611,train
20350,train
6998,train
19811,train
15864,train
20136,train
15471,train
14298,train
26131,train
29679,train
4651,train
27559,train
5703,train
29585,train
14202,train
13399,train
7014,train
18349,train
4350,train
27937,train
25543,train
5753,train
5380,train
8781,train
18424,train
2288,train
25004,train
7906,train
19529,train
23360,train
7062,train
12083,train
15492,train
13345,train
28957,train
10946,train
13452,train
1917,train
19834,train
10088,train
7373,train
26779,train
6639,train
7232,train
16168,train
25016,train
21196,train
2148,train
29944,train
98,train
11631,train
6551,train
11474,train
19685,train
19092,train
22668,train
12487,train
16919,train
3296,train
14916,train
27107,train
18643,train
9483,train
20664,train
13727,train
19361,train
5671,train
9843,train
6432,train
25077,train
12212,train
25318,train
12434,train
3277,train
15857,train
20596,train
29413,train
9592,train
27628,train
22620,train
9152,train
4428,train
3072,train
4799,train
22063,train
11997,train
1942,train
25955,train
4911,train
18322,train
7006,train
570,train
10509,train
803,train
21072,train
5688,train
5729,train
6992,train
25265,train
14326,train
23773,train
11818,train
12786,train
900,train
6900,train
15460,train
11203,train
4284,train
9341,train
14702,train
26028,train
13606,train
4766,train
18070,train
7727,train
27122,train
11980,train
9304,train
2974,train
4783,train
19716,train
27072,train
26236,train
5881,train
13449,train
15878,train
8039,train
16896,train
18064,train
5555,train
27475,train
4395,train
23774,train
14404,train
24099,train
23512,train
23357,train
14700,train
5326,train
7180,train
19711,train
11268,train
13005,train
7375,train
23868,train
4732,train
25050,train
16602,train
804,train
15713,train
14834,train
9272,train
5360,train
12972,train
5523,train
26370,train
29884,train
9716,train
4651,train
5007,train
1256,train
25765,train
7320,train
15296,train
16458,train
23721,train
5651,train
16491,train
2190,train
18749,train
18358,train
22359,train
7843,train
11167,train
21362,train
5380,train
26259,train
22502,train
1475,train
753,train
11568,train
22332,train
29635,train
29272,train
2953,train
19916,train
10736,train
1491,train
26860,train
23452,train
11874,train
22231,train
20268,train
26779,train
25166,train
8270,train
20370,train
13680,train
4224,train
2206,train
1320,train
18908,train
7773,train
327,train
6070,train
18,train
28289,train
19605,train
4184,train
9589,train
29110,train
8055,train
20707,train
15718,train
6530,train
29031,train
4164,train
13413,train
17768,train
19752,train
26476,train
1050,train
8573,train
18204,train
9106,train
28649,train
14709,train
8456,train
14186,train
25471,train
29031,train
5955,train
29867,train
22670,train
26796,train
5224,train
5280,train
12534,train
7383,train
16,train
8033,train
26740,train
5179,train
7750,train
4590,train
24573,train
9429,train
27247,train
3655,train
27608,train
28077,train
17658,train
19154,train
13484,train
1460,train
3444,train
9759,train
25424,train
12657,train
20599,train
26013,train
19958,train
7794,train
18665,train
9562,train
27166,train
26404,train
29015,train
19813,train
7624,train
23021,train
20433,train
10889,train
12488,train
13000,train
20231,train
13958,train
12544,train
13846,train
9600,train
19979,train
7872,train
18111,train
23357,train
4316,train
15690,train
6523,train
1793,train
28588,train
4389,train
67,train
14851,train
25418,train
24346,train
29597,train
22580,train
3044,train
20907,train
17661,train
11022,train
10269,train
15274,train
14374,train
11630,train
2537,train
12574,train
5648,train
29371,train
3427,train
12240,train
19519,train
29661,train
1400,train
17389,train
19935,train
16447,train
5858,train
9693,train
17072,train
24770,train
6938,train
12976,train
27532,train
6025,train
24177,train
16129,train
4833,train
14756,train
5631,train
25430,train
13240,train
27784,train
5376,train
14041,train
23646,train
21523,train
2263,train
14502,train
2417,train
24434,train
4934,train
7725,train
29305,train
19914,train
7241,train
29065,train
25839,train
2809,train
23108,train
