index,set
27832,train
20192,train
29008,train
27072,train
6657,train
486,train
23931,train
28703,train
20464,train
1084,train
14228,train
19161,train
11762,train
24314,train
29761,train
10413,train
10737,train
7320,train
28731,train
19727,train
21824,train
21868,train
18619,train
8391,train
23212,train
8031,train
29312,train
1554,train
25966,train
955,train
25163,train
18164,train
13532,train
885,train
23264,train
23019,train
7353,train
25192,train
2837,train
3744,train
26604,train
26897,train
15348,train
28866,train
11001,train
9019,train
13896,train
8417,train
10954,train
8243,train
5642,train
15054,train
6624,train
23884,train
18891,train
7126,train
4250,train
7896,train
16163,train
10010,train
10081,train
23837,train
25053,train
9600,train
5686,train
992,train
28335,train
4433,train
19991,train
28567,train
7307,train
15926,train
20933,train
9424,train
4808,train
18909,train
13577,train
17777,train
19424,train
17318,train
6809,train
4678,train
17380,train
7446,train
16379,train
28620,train
28255,train
17983,train
13214,train
3845,train
10271,train
8205,train
17349,train
9368,train
2142,train
25004,train
14344,train
27635,train
28335,train
13563,train
7681,train
10634,train
4954,train
29465,train
7930,train
24039,train
25128,train
9235,train
7647,train
7797,train
28699,train
29454,train
24970,train
623,train
22307,train
25449,train
4264,train
1864,train
7452,train
6055,train
18309,train
22930,train
6547,train
28096,train
5106,train
24387,train
24991,train
607,train
13723,train
2482,train
10120,train
3582,train
24991,train
1908,train
9040,train
10240,train
18521,train
6972,train
10544,train
23667,train
27993,train
8714,train
26632,train
21702,train
15747,train
8147,train
4654,train
7603,train
6270,train
27844,train
22297,train
5541,train
8500,train
17451,train
5410,train
21728,train
22166,train
29524,train
16159,train
16691,train
11158,train
23063,train
16365,train
4828,train
17154,train
16922,train
19464,train
17461,train
22027,train
6104,train
2595,train
1578,train
4940,train
19603,train
14468,train
24469,train
714,train
6836,train
19976,train
13061,train
7133,train
26775,train
5289,train
16482,train
4445,train
16660,train
15484,train
21086,train
10329,train
25033,train
14764,train
28523,train
12739,train
10871,train
17254,train
16575,train
22868,train
8226,train
23092,train
22130,train
16886,train
21122,train
4048,train
5079,train
26781,train
29432,train
9894,train
4484,train
7788,train
12095,train
14545,train
13993,train
7562,train
12163,train
6197,train
17221,train
18671,train
330,train
7735,train
28980,train
16730,train
21825,train
8750,train
28799,train
17041,train
16126,train
16570,train
19266,train
23771,train
16880,train
28244,train
19966,train
16538,train
314,train
29725,train
17554,train
27137,train
22177,train
4062,train
18569,train
10343,train
12970,train
1955,train
3308,train
16641,train
16175,train
16663,train
20004,train
26782,train
2129,train
6187,train
27017,train
16330,train
21447,train
16130,train
2289,train
13194,train
1077,train
20617,train
29873,train
15083,train
16029,train
12717,train
7545,train
29531,train
28183,train
20200,train
3924,train
7318,train
16428,train
18217,train
24654,train
29508,train
21645,train
26122,train
1165,train
11648,train
25329,train
2662,train
13969,train
11440,train
18183,train
7272,train
29166,train
1396,train
14621,train
3075,train
22788,train
6263,train
15714,train
15504,train
2068,train
1542,train
26661,train
17256,train
18395,train
14201,train
25687,train
27077,train
12174,train
12744,train
7995,train
23374,train
14209,train
27499,train
16403,train
9767,train
26679,train
5242,train
15292,train
13560,train
1163,train
29292,train
24400,train
24538,train
16520,train
22845,train
15818,train
19240,train
21788,train
6606,train
14890,train
28335,train
18041,train
11025,train
18052,train
22107,train
21226,train
16551,train
20423,train
8344,train
9344,train
12081,train
21081,train
9467,train
3954,train
1270,train
6111,train
29501,train
23376,train
28192,train
20964,train
3052,train
825,train
27650,train
5767,train
11867,train
18574,train
25701,train
24812,train
29100,train
3813,train
7964,train
2331,train
1515,train
20320,train
26904,train
29862,train
17812,train
13015,train
25348,train
12343,train
1114,train
1588,train
17861,train
18552,train
1646,train
11474,train
26717,train
9540,train
20376,train
26927,train
2686,train
21375,train
21137,train
6291,train
3989,train
3278,train
27183,train
24590,train
4726,train
18951,train
10753,train
9815,train
17270,train
8171,train
23840,train
9614,train
17117,train
11806,train
5409,train
1051,train
25400,train
7752,train
7008,train
14180,train
2174,train
29660,train
21411,train
9070,train
22175,train
24532,train
12683,train
4240,train
29451,train
1954,train
22608,train
6742,train
28680,train
10793,train
5682,train
28982,train
12834,train
10060,train
17037,train
10447,train
14365,train
418,train
11137,train
11964,train
2921,train
17250,train
10677,train
5681,train
28067,train
19415,train
15866,train
21518,train
25229,train
2174,train
9906,train
8032,train
15166,train
15240,train
5765,train
