index,set
23591,train
24112,train
20399,train
11753,train
11334,train
19177,train
12001,train
17258,train
14636,train
2041,train
26960,train
6478,train
27706,train
18148,train
9829,train
21257,train
14187,train
19774,train
14980,train
27556,train
24725,train
23997,train
11203,train
8765,train
12496,train
29210,train
17197,train
2290,train
15964,train
13721,train
24830,train
5813,train
27382,train
3884,train
7676,train
20480,train
15021,train
11532,train
23760,train
1704,train
11433,train
26223,train
15250,train
4069,train
24228,train
3053,train
5220,train
3261,train
9216,train
3353,train
24825,train
4220,train
25684,train
20136,train
12971,train
23336,train
14601,train
12262,train
25967,train
26620,train
17213,train
15447,train
26682,train
27927,train
12282,train
9198,train
22872,train
20311,train
28316,train
3030,train
24009,train
8144,train
28470,train
27773,train
16275,train
20412,train
28942,train
6531,train
1926,train
14482,train
9909,train
14752,train
22224,train
17282,train
29516,train
14056,train
6756,train
6654,train
7552,train
21441,train
3144,train
17989,train
15013,train
171,train
20480,train
15938,train
3346,train
11311,train
20644,train
15654,train
25177,train
8582,train
5428,train
7110,train
14314,train
12414,train
19011,train
21279,train
17924,train
19411,train
5930,train
5121,train
4171,train
3658,train
10872,train
3954,train
5327,train
26340,train
4696,train
11911,train
20654,train
19235,train
23152,train
12317,train
23865,train
556,train
13900,train
8562,train
12028,train
4550,train
11102,train
25270,train
28865,train
6324,train
29535,train
5764,train
4066,train
3068,train
11666,train
1459,train
26331,train
8127,train
7061,train
25676,train
13145,train
21192,train
1685,train
2509,train
1882,train
7102,train
17232,train
7066,train
16522,train
12896,train
27045,train
29122,train
8585,train
1208,train
13873,train
7302,train
9737,train
27201,train
24830,train
27187,train
6635,train
19933,train
9705,train
13165,train
22369,train
16635,train
28220,train
22911,train
1679,train
8369,train
28258,train
4449,train
23046,train
13261,train
23556,train
21311,train
5197,train
7679,train
4030,train
14218,train
26397,train
22310,train
8248,train
866,train
9054,train
25321,train
22149,train
15507,train
3987,train
7847,train
25458,train
1027,train
12450,train
1808,train
6564,train
26211,train
9497,train
6134,train
51,train
15991,train
21261,train
8329,train
1193,train
9778,train
13839,train
21707,train
16607,train
17775,train
27691,train
27939,train
10965,train
28328,train
18353,train
22664,train
16516,train
6701,train
6438,train
23448,train
10104,train
27951,train
14730,train
19736,train
20151,train
15395,train
24006,train
5165,train
15908,train
7921,train
18738,train
19082,train
26015,train
21917,train
16384,train
26322,train
3533,train
21720,train
24424,train
5877,train
27786,train
11810,train
14950,train
27218,train
26424,train
11529,train
22953,train
1308,train
22948,train
6481,train
7433,train
876,train
13649,train
8444,train
6340,train
18510,train
1754,train
18038,train
12637,train
16116,train
11470,train
14250,train
26963,train
14880,train
16099,train
28991,train
9074,train
24802,train
908,train
26602,train
5466,train
87,train
29241,train
27851,train
3699,train
18918,train
25852,train
14077,train
12278,train
6135,train
1907,train
19847,train
3930,train
29751,train
7799,train
11740,train
28447,train
19208,train
6526,train
16531,train
11728,train
8682,train
29242,train
573,train
10197,train
24638,train
22540,train
422,train
23560,train
16354,train
21629,train
13986,train
5684,train
10913,train
22832,train
21828,train
6253,train
12708,train
16532,train
25204,train
5319,train
1087,train
26074,train
15024,train
4422,train
16655,train
1743,train
12800,train
19995,train
10891,train
11756,train
12945,train
17498,train
18738,train
5074,train
10634,train
8831,train
28701,train
13785,train
4397,train
2350,train
22357,train
10979,train
11593,train
14272,train
18096,train
29101,train
19697,train
25714,train
9837,train
29424,train
23180,train
17127,train
23008,train
1311,train
29389,train
18010,train
26633,train
1104,train
6876,train
7868,train
6889,train
13356,train
26892,train
29130,train
15431,train
7548,train
13872,train
8174,train
12570,train
1140,train
29825,train
19852,train
24820,train
10158,train
6470,train
23939,train
22602,train
22367,train
10910,train
17285,train
28340,train
6628,train
16201,train
22317,train
21587,train
16932,train
13148,train
29100,train
10462,train
17375,train
2041,train
2623,train
29218,train
28057,train
21156,train
17774,train
14525,train
11992,train
21203,train
8257,train
28178,train
20528,train
24301,train
27641,train
18516,train
15776,train
7357,train
21075,train
17523,train
19611,train
16480,train
14732,train
2376,train
1517,train
2623,train
15379,train
7638,train
23234,train
13800,train
5631,train
15600,train
2051,train
25811,train
14934,train
8478,train
16054,train
29642,train
19521,train
12669,train
10765,train
18051,train
6772,train
7563,train
62,train
6507,train
7392,train
16419,train
12990,train
5600,train
25604,train
589,train
14033,train
13038,train
25204,train
22135,train
29253,train
23767,train
4206,train
5799,train
28708,train
21578,train
