execution_times,loss_values,loss_val_values,converged,steps
122.7947142124176,1.0877021518917707,1.1447523360472058,True,44
92.12354612350464,1.362842999084537,1.3179437368849063,True,34
155.83318734169006,1.125905030286447,1.1717828563257906,True,51
103.21352076530457,1.1420948056719409,1.1673210079509213,True,38
130.99512672424316,1.1149568449342602,1.1908937915210123,True,44
74.65767550468445,1.3856197649187252,1.4615569735319576,True,29
64.85070252418518,1.4450273291764648,1.3982957833481062,True,24
114.35324048995972,1.061810339585675,1.1174245184632052,True,40
96.86669659614563,1.1462569791490067,1.2244640926135772,True,34
99.4235143661499,1.1366999963766338,1.1235594426093791,True,34
117.20881175994873,1.0888770578030575,1.110793465497543,True,35
60.869486570358276,1.4015680578584275,1.452512946214415,True,23
146.36080121994019,1.0325511606597935,1.0835975552474033,True,43
82.97164535522461,1.4259052055956092,1.4976632129834233,True,33
106.85442924499512,1.2118806859201743,1.2038707043600196,True,43
65.07276368141174,1.351299838114644,1.4045149415027656,True,24
87.26105618476868,1.3436687867231554,1.392471835025248,True,38
76.93030405044556,1.3817598045763957,1.3939515664114315,True,27
154.63570261001587,1.0720939832716767,1.1852146365891862,True,49
169.98878931999207,1.3770434044035573,1.3290610345264395,True,47
127.9187605381012,1.0615222086430753,1.0980687698712637,True,42
132.84080362319946,1.1080052935175053,1.1467543115635994,True,43
125.74697542190552,1.116020972684654,1.134975357177364,True,42
65.05746269226074,1.3639877588092404,1.3374575149601753,True,25
102.06762981414795,1.1212753382150806,1.1854750773297875,True,38
51.793047189712524,1.4016455926557612,1.452616625779763,True,19
121.90385890007019,1.1820072442947658,1.1969568386576153,True,45
59.47821235656738,1.2478924121952195,1.2660737533177835,True,23
125.79106092453003,1.0805212601154888,1.0846560985277889,True,43
154.35276412963867,1.2138437550777994,1.2328093393286188,True,60
47.75191617012024,1.5467636016171358,1.5774493715743094,True,19
60.220579385757446,1.345893009468027,1.3487260786399013,True,22
142.30157232284546,1.1327497733225593,1.1977663004911892,True,43
139.67763423919678,1.4080239698864663,1.4144655771954298,True,45
89.62708520889282,1.3136489988476787,1.3314409051851261,True,34
97.25773882865906,1.059890450739698,1.1052420787377575,True,35
73.5293333530426,1.2887992572151197,1.2446275416048798,True,26
162.42182230949402,1.180138486477402,1.290272422496132,True,56
81.11579084396362,1.4073227559856822,1.401816380621643,True,33
158.28380870819092,1.0645580474238414,1.1518098054935682,True,43
75.0426070690155,1.4511203922280105,1.4738127607986462,True,23
144.9973442554474,1.1157273147030733,1.2354575908148657,True,43
146.01955604553223,1.117605871468927,1.0776504527229152,True,46
140.0607054233551,1.09951169018199,1.2206976522181818,True,45
75.08700156211853,1.3682934755846352,1.3796869408242098,True,27
141.85449767112732,1.1674174816349718,1.1638070712893671,True,44
112.1176369190216,1.285221002053134,1.2486847458735693,True,35
101.57496905326843,1.211246164186722,1.2216413366539385,True,41
127.04311466217041,1.0634721441785888,1.1609339485129808,True,41
115.11951947212219,1.1152652732955706,1.2078142089045854,True,39
86.69013905525208,1.1384794331999015,1.1859609208041182,True,31
155.72281551361084,1.1497821577572025,1.205222790329507,True,43
55.64226841926575,1.3111798175064038,1.2811970164313884,True,20
229.05623054504395,1.1430227983176409,1.2357913245339924,True,59
90.82069253921509,1.3684298149217506,1.4458467948433942,True,32
147.2293028831482,1.1057231927176001,1.2360192585428265,True,46
67.30694079399109,1.3288840800724022,1.4071351445016251,True,23
84.12363839149475,1.1458892799722085,1.1314507638322597,True,28
87.62593960762024,1.1451880037312374,1.1968436407662455,True,31
61.05850911140442,1.4364421804230474,1.4602593063699911,True,23
129.76100778579712,1.1074902816061838,1.2190893744262146,True,41
101.5835690498352,1.1264442082862003,1.1081469427537372,True,37
146.91765141487122,1.1000810408620065,1.1594478150594987,True,43
169.77419114112854,1.0556919394664246,1.0869082482058823,True,45
149.23107409477234,1.1100176713838852,1.136103873009913,True,44
135.62010025978088,1.0436430493032367,1.1987127544535099,True,42
69.59221410751343,1.309554646491027,1.3571101023304222,True,22
123.86643123626709,1.2175589191110707,1.274986348579048,True,46
144.19935774803162,1.0928262322377544,1.107615657602862,True,45
152.89271187782288,1.0995124674015622,1.1949010011214056,True,43
86.01966714859009,1.4137167691975554,1.3557613857018247,True,32
103.9007728099823,1.1687479294249892,1.1815403565946159,True,38
89.22087264060974,1.157754937639975,1.2705042097418304,True,35
80.26133155822754,1.5091585056232102,1.4809068727788515,True,28
143.70147395133972,1.1334466369203535,1.18359009314924,True,42
139.75112199783325,1.1644036787722283,1.159366447262751,True,47
141.85297989845276,1.0744405076829284,1.113876748771512,True,44
112.645437002182,1.1740345829280785,1.185234516460606,True,35
85.54993557929993,1.2845171717753348,1.3080285288053317,True,33
134.80829739570618,1.063099611512924,1.07739341657554,True,41
62.49356150627136,1.5379328613612644,1.523133584917949,True,22
90.36596894264221,1.3639854854897417,1.4468958900967024,True,33
185.4409635066986,1.1681298431227303,1.2965828381542182,True,50
125.61878371238708,1.0978526164363824,1.1710723376448802,True,39
69.10328602790833,1.3909117087342362,1.4494452148186707,True,24
100.86678671836853,1.4109114653771693,1.3603312947848905,True,35
117.31805419921875,1.2375910520508946,1.2915035479457662,True,42
145.54647660255432,1.125505441312853,1.2664532531331822,True,42
132.37038826942444,1.1358642338811258,1.2172086438564709,True,44
97.59389662742615,1.3329950027075652,1.3219312525065958,True,33
144.39851689338684,1.074371447703108,1.1188794176802175,True,42
58.67040014266968,1.4188627992533716,1.4670367452745872,True,19
116.85878682136536,1.114948792419429,1.2055733303888774,True,38
109.2897834777832,1.4083225274692723,1.3816061037533929,True,36
144.90360069274902,1.120741402063243,1.1449290830328704,True,42
140.67857336997986,1.0760793393331134,1.1213095182179889,True,47
178.9129021167755,1.0868619865764786,1.0892437791967315,True,44
